No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
479686,18909.42,0.06,::205:5:5:5,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479694,18909.56,0.14,::205:5:5:5,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479706,18909.96,0.4,::201:1:1:1,::205:5:5:5,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479709,18909.97,0.01,::201:1:1:1,::205:5:5:5,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479716,18910.05,0.08,::201:1:1:1,::205:5:5:5,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479720,18910.16,0.11,::201:1:1:1,::205:5:5:5,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479724,18910.27,0.11,::238:38:38:38,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479731,18910.44,0.17,::238:38:38:38,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479733,18910.49,0.05,::238:38:38:38,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479737,18910.6,0.11,::238:38:38:38,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479741,18910.61,0.01,::238:38:38:38,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479743,18910.62,0.01,::238:38:38:38,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479745,18910.66,0.04,::238:38:38:38,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479766,18911.19,0.53,::201:1:1:1,::238:38:38:38,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479775,18911.31,0.12,::201:1:1:1,::238:38:38:38,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479781,18911.46,0.15,::201:1:1:1,::238:38:38:38,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479786,18911.54,0.08,::201:1:1:1,::238:38:38:38,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479792,18911.69,0.15,::201:1:1:1,::238:38:38:38,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479794,18911.82,0.13,::201:1:1:1,::238:38:38:38,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479796,18911.83,0.01,::22d:2d:2d:2d,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479800,18911.91,0.08,::22d:2d:2d:2d,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479804,18912.07,0.16,::201:1:1:1,::22d:2d:2d:2d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479806,18912.13,0.06,::201:1:1:1,::22d:2d:2d:2d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479836,18913.83,1.7,::21e:1e:1e:1e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479838,18913.84,0.01,::21e:1e:1e:1e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479843,18914.01,0.17,::21e:1e:1e:1e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479847,18914.13,0.12,::21e:1e:1e:1e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479849,18914.15,0.02,::219:19:19:19,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479851,18914.23,0.08,::219:19:19:19,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479855,18914.29,0.06,::21e:1e:1e:1e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479859,18914.59,0.3,::201:1:1:1,::219:19:19:19,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479861,18914.68,0.09,::237:37:37:37,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479863,18914.69,0.01,::201:1:1:1,::219:19:19:19,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479865,18914.74,0.05,::237:37:37:37,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479869,18914.85,0.11,::237:37:37:37,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479871,18914.86,0.01,::237:37:37:37,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479873,18914.87,0.01,::237:37:37:37,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479875,18914.91,0.04,::237:37:37:37,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479879,18914.96,0.05,::201:1:1:1,::21e:1e:1e:1e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479883,18914.98,0.02,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479890,18915.09,0.11,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479899,18915.25,0.16,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479911,18915.44,0.19,::201:1:1:1,::237:37:37:37,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479919,18915.56,0.12,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479927,18915.71,0.15,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479929,18915.79,0.08,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479933,18915.94,0.15,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479935,18915.98,0.04,::204:4:4:4,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479936,18915.98,0,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479942,18916.15,0.17,::204:4:4:4,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479943,18916.15,0,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479952,18916.49,0.34,::204:4:4:4,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479953,18916.49,0,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479961,18916.66,0.17,::204:4:4:4,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479967,18916.78,0.12,::204:4:4:4,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479973,18916.94,0.16,::204:4:4:4,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479975,18917,0.06,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479979,18917.07,0.07,::204:4:4:4,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479981,18917.19,0.12,::204:4:4:4,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479983,18917.35,0.16,::204:4:4:4,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
479985,18917.51,0.16,::201:1:1:1,::204:4:4:4,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479989,18917.53,0.02,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479991,18917.64,0.11,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479995,18917.74,0.1,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479997,18917.82,0.08,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
479999,18917.9,0.08,::201:1:1:1,::204:4:4:4,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480040,18919.82,1.92,::223:23:23:23,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480042,18919.86,0.04,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480044,18919.89,0.03,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480046,18920.01,0.12,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480048,18920.17,0.16,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480050,18920.3,0.13,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480052,18920.42,0.12,::223:23:23:23,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480054,18920.58,0.16,::223:23:23:23,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480063,18921.08,0.5,::201:1:1:1,::223:23:23:23,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480065,18921.1,0.02,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480067,18921.21,0.11,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480069,18921.31,0.1,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480071,18921.39,0.08,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480073,18921.47,0.08,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480075,18921.55,0.08,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480077,18921.63,0.08,::201:1:1:1,::223:23:23:23,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480085,18923.09,1.46,::20e:e:e:e,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480088,18923.19,0.1,::20e:e:e:e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480092,18923.24,0.05,::20e:e:e:e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480095,18923.35,0.11,::20e:e:e:e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480098,18923.36,0.01,::20e:e:e:e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480100,18923.37,0.01,::20e:e:e:e,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480102,18923.41,0.04,::21a:1a:1a:1a,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480103,18923.41,0,::20e:e:e:e,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480109,18923.52,0.11,::21a:1a:1a:1a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480111,18923.53,0.01,::21a:1a:1a:1a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480113,18923.54,0.01,::21a:1a:1a:1a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480116,18923.58,0.04,::21a:1a:1a:1a,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480118,18923.6,0.02,::201:1:1:1,::20e:e:e:e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480121,18923.72,0.12,::201:1:1:1,::20e:e:e:e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480123,18923.87,0.15,::201:1:1:1,::20e:e:e:e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480125,18923.94,0.07,::201:1:1:1,::21a:1a:1a:1a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480127,18923.95,0.01,::201:1:1:1,::20e:e:e:e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480129,18924.06,0.11,::201:1:1:1,::21a:1a:1a:1a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480131,18924.1,0.04,::201:1:1:1,::20e:e:e:e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480133,18924.21,0.11,::201:1:1:1,::21a:1a:1a:1a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480135,18924.23,0.02,::201:1:1:1,::20e:e:e:e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480137,18924.25,0.02,::233:33:33:33,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480139,18924.29,0.04,::201:1:1:1,::21a:1a:1a:1a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480141,18924.32,0.03,::233:33:33:33,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480143,18924.32,0,::201:1:1:1,::20e:e:e:e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480145,18924.44,0.12,::201:1:1:1,::21a:1a:1a:1a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480147,18924.45,0.01,::233:33:33:33,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480149,18924.55,0.1,::233:33:33:33,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480153,18924.67,0.12,::233:33:33:33,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480155,18924.71,0.04,::21c:1c:1c:1c,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480157,18924.72,0.01,::21c:1c:1c:1c,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480159,18924.73,0.01,::21c:1c:1c:1c,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480161,18924.77,0.04,::21c:1c:1c:1c,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480163,18924.83,0.06,::233:33:33:33,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480165,18924.96,0.13,::201:1:1:1,::21c:1c:1c:1c,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480167,18925.08,0.12,::201:1:1:1,::21c:1c:1c:1c,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480171,18925.23,0.15,::201:1:1:1,::21c:1c:1c:1c,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480173,18925.31,0.08,::201:1:1:1,::21c:1c:1c:1c,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480175,18925.5,0.19,::201:1:1:1,::233:33:33:33,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480177,18925.52,0.02,::201:1:1:1,::233:33:33:33,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480183,18925.63,0.11,::201:1:1:1,::233:33:33:33,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480185,18925.66,0.03,::201:1:1:1,::233:33:33:33,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480188,18925.82,0.16,::201:1:1:1,::233:33:33:33,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480190,18925.83,0.01,::201:1:1:1,::233:33:33:33,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480198,18926.35,0.52,::209:9:9:9,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480200,18926.41,0.06,::209:9:9:9,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480202,18926.47,0.06,::209:9:9:9,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480204,18926.58,0.11,::209:9:9:9,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480206,18926.59,0.01,::209:9:9:9,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480208,18926.6,0.01,::209:9:9:9,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480210,18926.64,0.04,::209:9:9:9,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480219,18927,0.36,::201:1:1:1,::209:9:9:9,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480226,18927.12,0.12,::201:1:1:1,::209:9:9:9,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480234,18927.27,0.15,::201:1:1:1,::209:9:9:9,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480244,18927.52,0.25,::201:1:1:1,::209:9:9:9,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480247,18927.67,0.15,::227:27:27:27,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480249,18927.67,0,::201:1:1:1,::209:9:9:9,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480251,18927.7,0.03,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480253,18927.71,0.01,::201:1:1:1,::209:9:9:9,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480255,18927.77,0.06,::201:1:1:1,::209:9:9:9,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480257,18927.85,0.08,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480261,18928,0.15,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480265,18928.11,0.11,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480267,18928.12,0.01,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480269,18928.13,0.01,::227:27:27:27,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480271,18928.17,0.04,::227:27:27:27,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480273,18928.53,0.36,::201:1:1:1,::227:27:27:27,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480279,18928.65,0.12,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480284,18928.8,0.15,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480286,18928.88,0.08,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480288,18929.03,0.15,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480290,18929.11,0.08,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480293,18929.27,0.16,::201:1:1:1,::227:27:27:27,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480296,18929.28,0.01,::201:1:1:1,::227:27:27:27,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480309,18930.04,0.76,::21b:1b:1b:1b,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480311,18930.11,0.07,::21b:1b:1b:1b,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480313,18930.15,0.04,::21b:1b:1b:1b,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480315,18930.39,0.24,::211:11:11:11,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480317,18930.4,0.01,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480319,18930.5,0.1,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480321,18930.54,0.04,::201:1:1:1,::21b:1b:1b:1b,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
480323,18930.55,0.01,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480325,18930.66,0.11,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480327,18930.67,0.01,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480329,18930.68,0.01,::211:11:11:11,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
480331,18930.7,0.02,::201:1:1:1,::21b:1b:1b:1b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
