No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
100432,3493.94,0.12,::21e:1e:1e:1e,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100436,3494.1,0.16,::21e:1e:1e:1e,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100440,3494.43,0.33,::201:1:1:1,::21e:1e:1e:1e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100442,3494.45,0.02,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100444,3494.56,0.11,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100446,3494.6,0.04,::201:1:1:1,::21e:1e:1e:1e,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100448,3494.62,0.02,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100450,3494.72,0.1,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100452,3494.73,0.01,::201:1:1:1,::21e:1e:1e:1e,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100454,3494.83,0.1,::237:37:37:37,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100458,3494.89,0.06,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100459,3494.89,0,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100460,3495.06,0.17,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100461,3495.06,0,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100464,3495.23,0.17,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100465,3495.23,0,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100469,3495.57,0.34,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100475,3495.68,0.11,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100477,3495.69,0.01,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100479,3495.7,0.01,::237:37:37:37,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100481,3495.74,0.04,::237:37:37:37,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100483,3495.74,0,::201:1:1:1,::21e:1e:1e:1e,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100495,3495.96,0.22,::204:4:4:4,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100499,3496.08,0.12,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100501,3496.1,0.02,::201:1:1:1,::237:37:37:37,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100505,3496.22,0.12,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100507,3496.24,0.02,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100509,3496.27,0.03,::201:1:1:1,::237:37:37:37,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100511,3496.37,0.1,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100512,3496.37,0,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100513,3496.39,0.02,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100515,3496.54,0.15,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100516,3496.54,0,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100517,3496.71,0.17,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100518,3496.71,0,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100519,3496.88,0.17,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100520,3496.88,0,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100521,3497.05,0.17,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100523,3497.17,0.12,::204:4:4:4,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100525,3497.22,0.05,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100527,3497.3,0.08,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100529,3497.33,0.03,::204:4:4:4,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100531,3497.39,0.06,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100533,3497.45,0.06,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100535,3497.47,0.02,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100537,3497.49,0.02,::201:1:1:1,::204:4:4:4,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100538,3497.49,0,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100541,3497.51,0.02,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100543,3497.62,0.11,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100544,3497.62,0,::201:1:1:1,::237:37:37:37,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100546,3497.66,0.04,::201:1:1:1,::204:4:4:4,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100547,3497.66,0,::201:1:1:1,::237:37:37:37,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100550,3497.68,0.02,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100552,3497.79,0.11,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100554,3497.89,0.1,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100556,3497.96,0.07,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100558,3497.97,0.01,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100560,3498.05,0.08,::201:1:1:1,::204:4:4:4,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100562,3498.06,0.01,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100564,3498.14,0.08,::201:1:1:1,::204:4:4:4,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100566,3498.22,0.08,::201:1:1:1,::204:4:4:4,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100581,3499.8,1.58,::223:23:23:23,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100583,3499.84,0.04,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100585,3499.87,0.03,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100594,3499.99,0.12,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100603,3500.33,0.34,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100605,3500.49,0.16,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100607,3500.62,0.13,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100609,3500.74,0.12,::223:23:23:23,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100611,3500.9,0.16,::223:23:23:23,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
100613,3501.06,0.16,::201:1:1:1,::223:23:23:23,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100615,3501.08,0.02,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100617,3501.19,0.11,::201:1:1:1,::223:23:23:23,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
100619,3501.23,0.04,::201:1:1:1,::223:23:23:23,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
